order_id,product,quantity_ordered,price_each,order_date,purchase_address,city,state,total_amount,day_of_week,hour,order_day
176729,USB-C Charging Cable,1,11.95,2019-04-24 09:57:00,"637 9th St, Seattle, WA 98101",Seattle,WA,11.95,Wednesday,9,2019-04-24
176730,Bose SoundSport Headphones,1,99.99,2019-04-17 08:27:00,"403 Ridge St, New York City, NY 10001",New York City,NY,99.99,Wednesday,8,2019-04-17
176731,AAA Batteries (4-pack),2,2.99,2019-04-21 16:17:00,"36 Lincoln St, San Francisco, CA 94016",San Francisco,CA,5.98,Sunday,16,2019-04-21
176732,iPhone,1,700.0,2019-04-23 09:33:00,"504 Wilson St, Dallas, TX 75001",Dallas,TX,700.0,Tuesday,9,2019-04-23
176733,20in Monitor,1,109.99,2019-04-11 13:31:00,"575 Hickory St, San Francisco, CA 94016",San Francisco,CA,109.99,Thursday,13,2019-04-11
176734,Apple Airpods Headphones,1,150.0,2019-04-03 22:13:00,"611 Jackson St, New York City, NY 10001",New York City,NY,150.0,Wednesday,22,2019-04-03
176735,27in FHD Monitor,1,149.99,2019-04-16 23:52:00,"802 Ridge St, Austin, TX 73301",Austin,TX,149.99,Tuesday,23,2019-04-16
176736,AA Batteries (4-pack),1,3.84,2019-04-17 11:48:00,"421 2nd St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Wednesday,11,2019-04-17
176737,Apple Airpods Headphones,1,150.0,2019-04-07 01:28:00,"109 Center St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Sunday,1,2019-04-07
176738,AA Batteries (4-pack),1,3.84,2019-04-03 13:17:00,"661 Center St, San Francisco, CA 94016",San Francisco,CA,3.84,Wednesday,13,2019-04-03
176739,34in Ultrawide Monitor,1,379.99,2019-04-05 17:38:00,"730 6th St, Austin, TX 73301",Austin,TX,379.99,Friday,17,2019-04-05
176739,Google Phone,1,600.0,2019-04-05 17:38:00,"730 6th St, Austin, TX 73301",Austin,TX,600.0,Friday,17,2019-04-05
176740,Bose SoundSport Headphones,1,99.99,2019-04-24 15:10:00,"699 Washington St, Dallas, TX 75001",Dallas,TX,99.99,Wednesday,15,2019-04-24
176741,USB-C Charging Cable,1,11.95,2019-04-29 18:49:00,"990 Ridge St, San Francisco, CA 94016",San Francisco,CA,11.95,Monday,18,2019-04-29
176742,Wired Headphones,1,11.99,2019-04-17 09:54:00,"115 Forest St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Wednesday,9,2019-04-17
176743,27in 4K Gaming Monitor,1,389.99,2019-04-01 09:17:00,"570 11th St, Atlanta, GA 30301",Atlanta,GA,389.99,Monday,9,2019-04-01
176744,Lightning Charging Cable,1,14.95,2019-04-14 19:59:00,"937 Maple St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Sunday,19,2019-04-14
176745,Wired Headphones,1,11.99,2019-04-24 09:23:00,"461 Adams St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Wednesday,9,2019-04-24
176746,27in 4K Gaming Monitor,1,389.99,2019-04-08 19:04:00,"638 Park St, Seattle, WA 98101",Seattle,WA,389.99,Monday,19,2019-04-08
176747,Macbook Pro Laptop,1,1700.0,2019-04-27 15:04:00,"645 7th St, San Francisco, CA 94016",San Francisco,CA,1700.0,Saturday,15,2019-04-27
176748,Flatscreen TV,1,300.0,2019-04-24 15:28:00,"339 13th St, Boston, MA 02215",Boston,MA,300.0,Wednesday,15,2019-04-24
176749,ThinkPad Laptop,1,999.99,2019-04-26 07:55:00,"322 Adams St, Seattle, WA 98101",Seattle,WA,999.99,Friday,7,2019-04-26
176750,AA Batteries (4-pack),1,3.84,2019-04-13 23:52:00,"255 Cedar St, Austin, TX 73301",Austin,TX,3.84,Saturday,23,2019-04-13
176751,AAA Batteries (4-pack),1,2.99,2019-04-18 13:01:00,"258 4th St, San Francisco, CA 94016",San Francisco,CA,2.99,Thursday,13,2019-04-18
176752,AA Batteries (4-pack),1,3.84,2019-04-13 23:59:00,"665 Wilson St, San Francisco, CA 94016",San Francisco,CA,3.84,Saturday,23,2019-04-13
176753,USB-C Charging Cable,1,11.95,2019-04-01 23:07:00,"496 Adams St, Atlanta, GA 30301",Atlanta,GA,11.95,Monday,23,2019-04-01
176754,34in Ultrawide Monitor,1,379.99,2019-04-02 17:07:00,"288 Forest St, Los Angeles, CA 90001",Los Angeles,CA,379.99,Tuesday,17,2019-04-02
176755,27in 4K Gaming Monitor,1,389.99,2019-04-09 16:21:00,"825 Madison St, Seattle, WA 98101",Seattle,WA,389.99,Tuesday,16,2019-04-09
176756,27in FHD Monitor,1,149.99,2019-04-05 17:06:00,"348 Lake St, New York City, NY 10001",New York City,NY,149.99,Friday,17,2019-04-05
176757,AA Batteries (4-pack),1,3.84,2019-04-11 20:28:00,"79 Hickory St, Portland, OR 97035",Portland,OR,3.84,Thursday,20,2019-04-11
176758,34in Ultrawide Monitor,1,379.99,2019-04-18 21:26:00,"166 Highland St, San Francisco, CA 94016",San Francisco,CA,379.99,Thursday,21,2019-04-18
176759,Lightning Charging Cable,1,14.95,2019-04-06 12:46:00,"864 Main St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Saturday,12,2019-04-06
176760,Wired Headphones,1,11.99,2019-04-02 20:32:00,"813 Highland St, San Francisco, CA 94016",San Francisco,CA,11.99,Tuesday,20,2019-04-02
176761,Apple Airpods Headphones,1,150.0,2019-04-26 20:00:00,"830 2nd St, San Francisco, CA 94016",San Francisco,CA,150.0,Friday,20,2019-04-26
176762,AA Batteries (4-pack),1,3.84,2019-04-18 14:06:00,"977 1st St, Seattle, WA 98101",Seattle,WA,3.84,Thursday,14,2019-04-18
176763,USB-C Charging Cable,1,11.95,2019-04-25 13:36:00,"638 Johnson St, San Francisco, CA 94016",San Francisco,CA,11.95,Thursday,13,2019-04-25
176764,Wired Headphones,1,11.99,2019-04-16 19:52:00,"652 Center St, Atlanta, GA 30301",Atlanta,GA,11.99,Tuesday,19,2019-04-16
176765,USB-C Charging Cable,1,11.95,2019-04-14 20:44:00,"729 Ridge St, San Francisco, CA 94016",San Francisco,CA,11.95,Sunday,20,2019-04-14
176766,AA Batteries (4-pack),2,3.84,2019-04-21 19:52:00,"84 Johnson St, Boston, MA 02215",Boston,MA,7.68,Sunday,19,2019-04-21
176767,27in 4K Gaming Monitor,1,389.99,2019-04-09 14:18:00,"205 4th St, Atlanta, GA 30301",Atlanta,GA,389.99,Tuesday,14,2019-04-09
176768,Wired Headphones,1,11.99,2019-04-04 00:03:00,"643 Spruce St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Thursday,0,2019-04-04
176769,AA Batteries (4-pack),1,3.84,2019-04-29 14:14:00,"206 10th St, San Francisco, CA 94016",San Francisco,CA,3.84,Monday,14,2019-04-29
176770,Wired Headphones,1,11.99,2019-04-08 17:38:00,"345 Church St, San Francisco, CA 94016",San Francisco,CA,11.99,Monday,17,2019-04-08
176771,Lightning Charging Cable,1,14.95,2019-04-24 17:40:00,"403 11th St, New York City, NY 10001",New York City,NY,14.95,Wednesday,17,2019-04-24
176772,AA Batteries (4-pack),1,3.84,2019-04-10 21:48:00,"426 14th St, New York City, NY 10001",New York City,NY,3.84,Wednesday,21,2019-04-10
176773,AAA Batteries (4-pack),2,2.99,2019-04-25 20:07:00,"30 9th St, Portland, ME 04101",Portland,ME,5.98,Thursday,20,2019-04-25
176774,Lightning Charging Cable,1,14.95,2019-04-25 15:06:00,"372 Church St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Thursday,15,2019-04-25
176774,USB-C Charging Cable,1,11.95,2019-04-25 15:06:00,"372 Church St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Thursday,15,2019-04-25
176775,USB-C Charging Cable,2,11.95,2019-04-01 20:56:00,"975 Forest St, San Francisco, CA 94016",San Francisco,CA,23.9,Monday,20,2019-04-01
176776,Bose SoundSport Headphones,1,99.99,2019-04-24 23:28:00,"613 Washington St, Seattle, WA 98101",Seattle,WA,99.99,Wednesday,23,2019-04-24
176777,Apple Airpods Headphones,1,150.0,2019-04-14 16:53:00,"163 Jackson St, Portland, OR 97035",Portland,OR,150.0,Sunday,16,2019-04-14
176778,34in Ultrawide Monitor,1,379.99,2019-04-12 17:46:00,"201 Madison St, San Francisco, CA 94016",San Francisco,CA,379.99,Friday,17,2019-04-12
176779,27in FHD Monitor,1,149.99,2019-04-04 16:46:00,"351 Park St, Atlanta, GA 30301",Atlanta,GA,149.99,Thursday,16,2019-04-04
176780,Lightning Charging Cable,1,14.95,2019-04-18 23:51:00,"52 Walnut St, New York City, NY 10001",New York City,NY,14.95,Thursday,23,2019-04-18
176781,iPhone,1,700.0,2019-04-03 07:37:00,"976 Hickory St, Dallas, TX 75001",Dallas,TX,700.0,Wednesday,7,2019-04-03
176781,Lightning Charging Cable,1,14.95,2019-04-03 07:37:00,"976 Hickory St, Dallas, TX 75001",Dallas,TX,14.95,Wednesday,7,2019-04-03
176782,Apple Airpods Headphones,1,150.0,2019-04-22 13:42:00,"993 13th St, San Francisco, CA 94016",San Francisco,CA,150.0,Monday,13,2019-04-22
176783,Apple Airpods Headphones,1,150.0,2019-04-05 11:40:00,"926 North St, San Francisco, CA 94016",San Francisco,CA,150.0,Friday,11,2019-04-05
176784,AAA Batteries (4-pack),1,2.99,2019-04-08 10:14:00,"725 Madison St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Monday,10,2019-04-08
176785,Bose SoundSport Headphones,1,99.99,2019-04-03 15:39:00,"533 Ridge St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Wednesday,15,2019-04-03
176786,20in Monitor,1,109.99,2019-04-06 16:40:00,"701 North St, San Francisco, CA 94016",San Francisco,CA,109.99,Saturday,16,2019-04-06
176787,Google Phone,1,600.0,2019-04-14 10:10:00,"180 Pine St, Los Angeles, CA 90001",Los Angeles,CA,600.0,Sunday,10,2019-04-14
176788,Bose SoundSport Headphones,1,99.99,2019-04-15 04:39:00,"200 North St, New York City, NY 10001",New York City,NY,99.99,Monday,4,2019-04-15
176789,Lightning Charging Cable,1,14.95,2019-04-21 20:15:00,"990 Meadow St, San Francisco, CA 94016",San Francisco,CA,14.95,Sunday,20,2019-04-21
176790,AAA Batteries (4-pack),1,2.99,2019-04-28 12:07:00,"689 9th St, Austin, TX 73301",Austin,TX,2.99,Sunday,12,2019-04-28
176791,Google Phone,1,600.0,2019-04-21 11:43:00,"908 Jackson St, Los Angeles, CA 90001",Los Angeles,CA,600.0,Sunday,11,2019-04-21
176792,27in 4K Gaming Monitor,1,389.99,2019-04-30 19:29:00,"772 11th St, Atlanta, GA 30301",Atlanta,GA,389.99,Tuesday,19,2019-04-30
176793,Wired Headphones,1,11.99,2019-04-17 17:09:00,"147 South St, San Francisco, CA 94016",San Francisco,CA,11.99,Wednesday,17,2019-04-17
176794,Lightning Charging Cable,1,14.95,2019-04-10 21:40:00,"425 Adams St, Dallas, TX 75001",Dallas,TX,14.95,Wednesday,21,2019-04-10
176795,Wired Headphones,1,11.99,2019-04-13 11:46:00,"360 Center St, San Francisco, CA 94016",San Francisco,CA,11.99,Saturday,11,2019-04-13
176796,Bose SoundSport Headphones,1,99.99,2019-04-07 08:44:00,"5 2nd St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Sunday,8,2019-04-07
176797,Google Phone,1,600.0,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",Los Angeles,CA,600.0,Sunday,8,2019-04-21
176797,Bose SoundSport Headphones,1,99.99,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Sunday,8,2019-04-21
176797,Wired Headphones,1,11.99,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Sunday,8,2019-04-21
176798,iPhone,1,700.0,2019-04-06 10:31:00,"445 Jefferson St, Atlanta, GA 30301",Atlanta,GA,700.0,Saturday,10,2019-04-06
176799,Wired Headphones,1,11.99,2019-04-03 14:24:00,"452 Spruce St, Portland, OR 97035",Portland,OR,11.99,Wednesday,14,2019-04-03
176800,Lightning Charging Cable,1,14.95,2019-04-09 11:35:00,"766 West St, Atlanta, GA 30301",Atlanta,GA,14.95,Tuesday,11,2019-04-09
176801,Vareebadd Phone,1,400.0,2019-04-28 18:52:00,"125 North St, San Francisco, CA 94016",San Francisco,CA,400.0,Sunday,18,2019-04-28
176802,AA Batteries (4-pack),1,3.84,2019-04-29 17:33:00,"627 12th St, Boston, MA 02215",Boston,MA,3.84,Monday,17,2019-04-29
176803,AA Batteries (4-pack),1,3.84,2019-04-01 23:00:00,"649 7th St, Austin, TX 73301",Austin,TX,3.84,Monday,23,2019-04-01
176804,Bose SoundSport Headphones,1,99.99,2019-04-21 21:56:00,"690 Walnut St, Seattle, WA 98101",Seattle,WA,99.99,Sunday,21,2019-04-21
176805,Google Phone,1,600.0,2019-04-01 15:50:00,"91 Lincoln St, Portland, OR 97035",Portland,OR,600.0,Monday,15,2019-04-01
176805,USB-C Charging Cable,1,11.95,2019-04-01 15:50:00,"91 Lincoln St, Portland, OR 97035",Portland,OR,11.95,Monday,15,2019-04-01
176806,Macbook Pro Laptop,1,1700.0,2019-04-22 13:26:00,"197 Cherry St, Austin, TX 73301",Austin,TX,1700.0,Monday,13,2019-04-22
176807,USB-C Charging Cable,1,11.95,2019-04-21 17:13:00,"758 Hill St, Seattle, WA 98101",Seattle,WA,11.95,Sunday,17,2019-04-21
176808,Google Phone,1,600.0,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",San Francisco,CA,600.0,Sunday,18,2019-04-28
176808,Wired Headphones,1,11.99,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",San Francisco,CA,11.99,Sunday,18,2019-04-28
176809,Bose SoundSport Headphones,2,99.99,2019-04-19 01:14:00,"278 13th St, San Francisco, CA 94016",San Francisco,CA,199.98,Friday,1,2019-04-19
176810,AAA Batteries (4-pack),1,2.99,2019-04-30 14:57:00,"86 Meadow St, Atlanta, GA 30301",Atlanta,GA,2.99,Tuesday,14,2019-04-30
176811,AA Batteries (4-pack),2,3.84,2019-04-14 23:02:00,"456 13th St, Dallas, TX 75001",Dallas,TX,7.68,Sunday,23,2019-04-14
176812,Wired Headphones,1,11.99,2019-04-20 16:40:00,"569 Willow St, New York City, NY 10001",New York City,NY,11.99,Saturday,16,2019-04-20
176813,Google Phone,1,600.0,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",Atlanta,GA,600.0,Sunday,18,2019-04-28
176813,Wired Headphones,1,11.99,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",Atlanta,GA,11.99,Sunday,18,2019-04-28
176814,Lightning Charging Cable,1,14.95,2019-04-09 12:09:00,"501 13th St, New York City, NY 10001",New York City,NY,14.95,Tuesday,12,2019-04-09
176815,AAA Batteries (4-pack),1,2.99,2019-04-04 13:36:00,"327 Adams St, San Francisco, CA 94016",San Francisco,CA,2.99,Thursday,13,2019-04-04
176816,27in 4K Gaming Monitor,1,389.99,2019-04-19 20:14:00,"623 Lincoln St, Portland, OR 97035",Portland,OR,389.99,Friday,20,2019-04-19
176817,Lightning Charging Cable,1,14.95,2019-04-26 20:47:00,"284 Walnut St, Seattle, WA 98101",Seattle,WA,14.95,Friday,20,2019-04-26
176818,Wired Headphones,1,11.99,2019-04-09 02:19:00,"642 13th St, San Francisco, CA 94016",San Francisco,CA,11.99,Tuesday,2,2019-04-09
176819,AA Batteries (4-pack),2,3.84,2019-04-15 05:44:00,"615 9th St, Portland, OR 97035",Portland,OR,7.68,Monday,5,2019-04-15
176820,USB-C Charging Cable,1,11.95,2019-04-17 12:10:00,"654 Adams St, Boston, MA 02215",Boston,MA,11.95,Wednesday,12,2019-04-17
176821,34in Ultrawide Monitor,1,379.99,2019-04-18 15:08:00,"72 Meadow St, San Francisco, CA 94016",San Francisco,CA,379.99,Thursday,15,2019-04-18
176822,AAA Batteries (4-pack),1,2.99,2019-04-22 19:50:00,"40 Cedar St, Seattle, WA 98101",Seattle,WA,2.99,Monday,19,2019-04-22
176823,Wired Headphones,1,11.99,2019-04-06 20:18:00,"893 11th St, Seattle, WA 98101",Seattle,WA,11.99,Saturday,20,2019-04-06
176824,USB-C Charging Cable,2,11.95,2019-04-03 13:01:00,"983 Center St, Los Angeles, CA 90001",Los Angeles,CA,23.9,Wednesday,13,2019-04-03
176825,LG Washing Machine,1,600.0,2019-04-13 22:31:00,"338 6th St, San Francisco, CA 94016",San Francisco,CA,600.0,Saturday,22,2019-04-13
176826,Bose SoundSport Headphones,1,99.99,2019-04-11 00:15:00,"72 Meadow St, San Francisco, CA 94016",San Francisco,CA,99.99,Thursday,0,2019-04-11
176827,AAA Batteries (4-pack),1,2.99,2019-04-20 13:36:00,"465 Hickory St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Saturday,13,2019-04-20
176828,iPhone,1,700.0,2019-04-07 22:13:00,"696 Highland St, Seattle, WA 98101",Seattle,WA,700.0,Sunday,22,2019-04-07
176829,Wired Headphones,1,11.99,2019-04-30 09:09:00,"335 Wilson St, San Francisco, CA 94016",San Francisco,CA,11.99,Tuesday,9,2019-04-30
176830,Wired Headphones,1,11.99,2019-04-18 12:02:00,"663 5th St, Austin, TX 73301",Austin,TX,11.99,Thursday,12,2019-04-18
176831,USB-C Charging Cable,1,11.95,2019-04-01 07:39:00,"743 Spruce St, San Francisco, CA 94016",San Francisco,CA,11.95,Monday,7,2019-04-01
176832,Apple Airpods Headphones,1,150.0,2019-04-19 20:21:00,"533 Spruce St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Friday,20,2019-04-19
176833,Wired Headphones,1,11.99,2019-04-21 19:32:00,"226 Madison St, Boston, MA 02215",Boston,MA,11.99,Sunday,19,2019-04-21
176834,Lightning Charging Cable,1,14.95,2019-04-15 20:42:00,"193 Forest St, San Francisco, CA 94016",San Francisco,CA,14.95,Monday,20,2019-04-15
176835,USB-C Charging Cable,1,11.95,2019-04-23 16:55:00,"628 10th St, Boston, MA 02215",Boston,MA,11.95,Tuesday,16,2019-04-23
176836,USB-C Charging Cable,2,11.95,2019-04-10 14:20:00,"857 Hickory St, Boston, MA 02215",Boston,MA,23.9,Wednesday,14,2019-04-10
176837,Lightning Charging Cable,1,14.95,2019-04-10 12:29:00,"213 River St, New York City, NY 10001",New York City,NY,14.95,Wednesday,12,2019-04-10
176838,Lightning Charging Cable,1,14.95,2019-04-05 18:44:00,"656 South St, New York City, NY 10001",New York City,NY,14.95,Friday,18,2019-04-05
176839,20in Monitor,1,109.99,2019-04-10 07:19:00,"625 Willow St, Boston, MA 02215",Boston,MA,109.99,Wednesday,7,2019-04-10
176840,USB-C Charging Cable,1,11.95,2019-04-02 10:08:00,"939 14th St, Austin, TX 73301",Austin,TX,11.95,Tuesday,10,2019-04-02
176841,AAA Batteries (4-pack),3,2.99,2019-04-26 22:50:00,"177 Highland St, San Francisco, CA 94016",San Francisco,CA,8.97,Friday,22,2019-04-26
176842,AA Batteries (4-pack),2,3.84,2019-04-06 23:16:00,"532 1st St, New York City, NY 10001",New York City,NY,7.68,Saturday,23,2019-04-06
176843,34in Ultrawide Monitor,1,379.99,2019-04-21 11:22:00,"733 Maple St, Atlanta, GA 30301",Atlanta,GA,379.99,Sunday,11,2019-04-21
176844,AA Batteries (4-pack),1,3.84,2019-04-23 18:48:00,"983 Main St, Boston, MA 02215",Boston,MA,3.84,Tuesday,18,2019-04-23
176845,USB-C Charging Cable,1,11.95,2019-04-15 14:26:00,"925 Cedar St, San Francisco, CA 94016",San Francisco,CA,11.95,Monday,14,2019-04-15
176846,USB-C Charging Cable,1,11.95,2019-04-19 09:03:00,"599 10th St, New York City, NY 10001",New York City,NY,11.95,Friday,9,2019-04-19
176847,AA Batteries (4-pack),3,3.84,2019-04-03 16:00:00,"616 9th St, Austin, TX 73301",Austin,TX,11.52,Wednesday,16,2019-04-03
176848,27in FHD Monitor,1,149.99,2019-04-28 18:09:00,"442 Center St, Boston, MA 02215",Boston,MA,149.99,Sunday,18,2019-04-28
176849,34in Ultrawide Monitor,1,379.99,2019-04-22 10:59:00,"309 West St, San Francisco, CA 94016",San Francisco,CA,379.99,Monday,10,2019-04-22
176850,AA Batteries (4-pack),1,3.84,2019-04-03 12:40:00,"520 5th St, Seattle, WA 98101",Seattle,WA,3.84,Wednesday,12,2019-04-03
176851,AA Batteries (4-pack),1,3.84,2019-04-09 22:58:00,"669 Dogwood St, San Francisco, CA 94016",San Francisco,CA,3.84,Tuesday,22,2019-04-09
176852,AA Batteries (4-pack),1,3.84,2019-04-09 13:58:00,"731 Lincoln St, Portland, OR 97035",Portland,OR,3.84,Tuesday,13,2019-04-09
176853,AA Batteries (4-pack),1,3.84,2019-04-24 11:41:00,"858 14th St, New York City, NY 10001",New York City,NY,3.84,Wednesday,11,2019-04-24
176854,AA Batteries (4-pack),1,3.84,2019-04-11 22:05:00,"460 South St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Thursday,22,2019-04-11
176855,Wired Headphones,1,11.99,2019-04-21 16:42:00,"103 12th St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Sunday,16,2019-04-21
176856,Lightning Charging Cable,1,14.95,2019-04-13 10:59:00,"459 8th St, San Francisco, CA 94016",San Francisco,CA,14.95,Saturday,10,2019-04-13
176857,Bose SoundSport Headphones,1,99.99,2019-04-30 07:18:00,"418 14th St, Portland, OR 97035",Portland,OR,99.99,Tuesday,7,2019-04-30
176858,AAA Batteries (4-pack),1,2.99,2019-04-16 13:25:00,"669 Park St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Tuesday,13,2019-04-16
176859,AA Batteries (4-pack),1,3.84,2019-04-15 10:53:00,"525 Adams St, New York City, NY 10001",New York City,NY,3.84,Monday,10,2019-04-15
176860,USB-C Charging Cable,1,11.95,2019-04-04 11:00:00,"420 Hill St, San Francisco, CA 94016",San Francisco,CA,11.95,Thursday,11,2019-04-04
176861,Bose SoundSport Headphones,1,99.99,2019-04-14 13:01:00,"370 9th St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Sunday,13,2019-04-14
176862,AAA Batteries (4-pack),1,2.99,2019-04-29 11:37:00,"267 Willow St, San Francisco, CA 94016",San Francisco,CA,2.99,Monday,11,2019-04-29
176863,27in FHD Monitor,1,149.99,2019-04-19 17:18:00,"64 Maple St, New York City, NY 10001",New York City,NY,149.99,Friday,17,2019-04-19
176864,AAA Batteries (4-pack),2,2.99,2019-04-02 15:47:00,"453 Meadow St, San Francisco, CA 94016",San Francisco,CA,5.98,Tuesday,15,2019-04-02
176865,AA Batteries (4-pack),1,3.84,2019-04-18 14:28:00,"952 Washington St, New York City, NY 10001",New York City,NY,3.84,Thursday,14,2019-04-18
176866,ThinkPad Laptop,1,999.99,2019-04-02 11:42:00,"338 West St, New York City, NY 10001",New York City,NY,999.99,Tuesday,11,2019-04-02
176867,AAA Batteries (4-pack),1,2.99,2019-04-25 21:00:00,"483 Washington St, San Francisco, CA 94016",San Francisco,CA,2.99,Thursday,21,2019-04-25
176868,20in Monitor,1,109.99,2019-04-05 07:37:00,"213 Highland St, Boston, MA 02215",Boston,MA,109.99,Friday,7,2019-04-05
176869,Apple Airpods Headphones,1,150.0,2019-04-23 18:33:00,"861 2nd St, Seattle, WA 98101",Seattle,WA,150.0,Tuesday,18,2019-04-23
176870,AAA Batteries (4-pack),3,2.99,2019-04-05 18:38:00,"964 Park St, New York City, NY 10001",New York City,NY,8.97,Friday,18,2019-04-05
176871,AA Batteries (4-pack),1,3.84,2019-04-29 20:02:00,"489 9th St, Dallas, TX 75001",Dallas,TX,3.84,Monday,20,2019-04-29
176872,AA Batteries (4-pack),1,3.84,2019-04-15 12:17:00,"678 Madison St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Monday,12,2019-04-15
176873,AA Batteries (4-pack),1,3.84,2019-04-06 05:26:00,"532 Spruce St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Saturday,5,2019-04-06
176874,AAA Batteries (4-pack),1,2.99,2019-04-15 11:04:00,"325 Pine St, New York City, NY 10001",New York City,NY,2.99,Monday,11,2019-04-15
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23 19:26:00,"727 Forest St, San Francisco, CA 94016",San Francisco,CA,389.99,Tuesday,19,2019-04-23
